,song_name,song_popularity,song_duration_ms,danceability,energy,speechiness,artist_name,album_names,artists_path,fat_burning,genre
2687,Johnny Remember Me,4,158266,0.321,0.84,0.0891,John Leyton,Telstar: The Joe Meek Story OST,john-leyton,28.71003782759305,country
2688,Season of the Witch - 2005 Remastered Version; Mono,4,298266,0.4920000000000001,0.53,0.0308,Donovan,Sunshine Superman,donovan,47.628682096658025,alternative
2689,Shifting Sands,51,234600,0.226,0.585,0.0343,The West Coast Pop Art Experimental Band,Part One,the-west-coast-pop-art-experimental-band,29.727800702802615,
2690,Complication,34,142613,0.476,0.731,0.14800000000000002,The Monks,Black Monk Time,the-monks,26.895542250187106,alternative
2691,Lies (are breaking my heart),34,165360,0.491,0.696,0.0301,The Knickerbockers,Greatest Hits,the-knickerbockers,30.668681221670315,rock
2692,Maggie's Farm,48,234626,0.415,0.72,0.0492,Bob Dylan,Bringing It All Back Home,bob-dylan,41.60886956277177,electronic
2693,Kick Out The Jams (Original Uncensored Version),45,183823,0.345,0.8109999999999999,0.0654,MC5,The Anthology 1965-1971,mc5,33.20256246396534,rock
2694,Egyptian Shumba,37,137145,0.338,0.794,0.0432,The Tammys,Egyptian Shumba,the-tammys,24.257180758395585,pop
2695,Light Flight,42,194333,0.516,0.494,0.0311,Pentangle,Basket of Light,pentangle,30.667745297331756,alternative
2696,Oscillations,6,167200,0.4920000000000001,0.5529999999999999,0.0397,Silver Apples,Silver Apples,silver-apples,27.300241090359666,alternative
2697,"So Long, Marianne",59,340560,0.5429999999999999,0.395,0.0267,Leonard Cohen,Songs Of Leonard Cohen,leonard-cohen,49.9126231037376,alternative
2698,She's a Lover,29,212066,0.439,0.795,0.0314,The Pretty Things,Parachute,the-pretty-things,40.88840063186611,alternative
2699,Terry,35,191493,0.603,0.506,0.0391,Twinkle,Golden Lights,twinkle,33.18167978887797,hip-hop
2700,Terry,35,191493,0.603,0.506,0.0391,Action Bronson,Terry,action-bronson,33.18167978887797,hip-hop
2701,Bonnie And Clyde,10,255893,0.415,0.644,0.0442,Brigitte Bardot,Bonnie And Clyde,brigitte-bardot,42.341699413601994,pop
2702,Trouble Every Day,41,350053,0.311,0.775,0.076,Frank Zappa,Freak Out!,frank-zappa,59.39878314211207,alternative
2703,21st Century Schizoid Man - Written By King Crimson,3,254746,0.213,0.8590000000000001,0.0495,We Hunt Buffalo,We Hunt Buffalo,we-hunt-buffalo,42.66935496219585,rock
2704,Death Cab For Cutie - 2007 Remastered Version,34,174186,0.544,0.341,0.0293,The Bonzo Dog Band,Gorilla,the-bonzo-dog-band,24.086319098637677,
2705,The Hedgehog's Song - 2010 Remastered Version,38,207240,0.675,0.444,0.0711,The Incredible String Band,The 5000 Spirits Or The Layers Of The Onion,the-incredible-string-band,36.23410920783927,rock
2706,Philosophy of the World,35,177840,0.393,0.649,0.0541,The Shaggs,Philosophy of the World,the-shaggs,28.954167832014864,electronic
2707,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,12,163693,0.266,0.831,0.0453,Buzzcocks,Love Bites (Special Edition),buzzcocks,28.05760872112736,rock
2708,Hong Kong Garden,15,175906,0.614,0.721,0.0322,Siouxsie and the Banshees,The Scream (Remastered & Expanded),siouxsie-and-the-banshees,36.69237620095967,rock
2709,Psycho Killer - 2005 Remastered Version,72,261413,0.721,0.521,0.0612,Talking Heads,Talking Heads 77 (Deluxe Version),talking-heads,50.729746925433865,alternative
2710,Sound and Vision - 1999 Remastered Version,15,184533,0.657,0.732,0.0399,David Bowie,Low,david-bowie,40.04886446909341,alternative
2711,20th Century Boy - 2012 Remaster,49,218665,0.426,0.954,0.0474,T. Rex,Tanx (The Visconti Master),t-rex,47.148977592502604,alternative
2712,Another Girl Another Planet,49,180093,0.325,0.688,0.117,The Only Ones,Another Girl Another Planet The Best Of,the-only-ones,28.504944305470698,alternative
2713,Hanging Around - 1996 Remastered Version,48,265400,0.598,0.75,0.0433,The Stranglers,Rattus Norvegicus,the-stranglers,55.89908891906207,rock
2714,The Model - 2009 Remastered Version,60,220533,0.708,0.6829999999999999,0.0344,Kraftwerk,The Man Machine (2009 Remastered Version),kraftwerk,47.930795191942615,alternative
2715,Anarchy In The UK,60,212480,0.359,0.949,0.101,Sex Pistols,"Never Mind The Bollocks, Here’s The Sex Pistols",sex-pistols,43.42498933608746,
2716,Teenage Kicks,45,148480,0.415,0.782,0.0461,The Undertones,The Undertones (30th Anniversary Edition),the-undertones,27.77000948424163,rock
2717,Sheena Is a Punk Rocker - 2001 Remastered Version,32,169893,0.481,0.93,0.0342,Ramones,Rocket To Russia: Expanded And Remastered,ramones,37.45557062478809,
2718,Ça Plane Pour Moi,48,179506,0.489,0.7879999999999999,0.0452,Plastic Bertrand,Ça Plane Pour Moi,plastic-bertrand,35.816552892224955,pop
2719,Immigrant Song,78,146250,0.564,0.932,0.0554,Led Zeppelin,Led Zeppelin III (Remastered),led-zeppelin,34.18545676701421,metal
2720,Virginia Plain - 1999 Digital Remaster,50,178375,0.588,0.708,0.0351,Roxy Music,Roxy Music (Remastered),roxy-music,36.12042955645936,rock
2721,This Town Ain't Big Enough For Both Of Us,39,185826,0.462,0.703,0.0663,Sparks,Kimono My House,sparks,33.82566338910859,alternative
2722,Cars,65,238906,0.542,0.578,0.0404,Gary Numan,The Pleasure Principle,gary-numan,41.80796207553332,alternative
2723,Lola - Remastered,58,242026,0.468,0.8390000000000001,0.0365,The Kinks,Lola Versus Powerman and the Moneygoround / Percy,the-kinks,49.42555214067303,rock
2724,Dreaming - Remastered,45,188081,0.343,0.901,0.0419,Blondie,Eat To The Beat,blondie,36.55773028191791,alternative
2725,Cool For Cats,33,219826,0.7929999999999999,0.7509999999999999,0.16399999999999998,Squeeze,Cool For Cats,squeeze,53.03227673360843,hip-hop
2726,Rock Lobster,47,412032,0.613,0.82,0.051,The B-52's,B-52's,the-b-52s,92.25524266065008,alternative
2727,Lucky Number,36,171093,0.669,0.733,0.0494,Lene Lovich,Stateless,lene-lovich,37.47953325656358,pop
2728,Make Me Smile (Come up and See Me),4,404600,0.327,0.905,0.5,Steve Harley,Face to Face (A Live Recording),steve-harley,77.88440475055819,rock
2729,The Eton Rifles - Single Edit,6,208041,0.424,0.873,0.0434,The Jam,Setting Sons (Deluxe),the-jam,42.160216028212105,rock
2730,Germ Free Adolescents,43,194266,0.8320000000000001,0.7040000000000001,0.0707,X-Ray Spex,Germ Free Adolescents: The Anthology,x-ray-spex,46.62318436146992,rock
2731,Let's Stick Together - Remastered,57,179160,0.785,0.892,0.0356,Bryan Ferry,Let's Stick Together,bryan-ferry,46.94485858792611,alternative
2732,Into The Valley,43,199466,0.332,0.7070000000000001,0.0361,Skids,Scared To Dance,skids,32.38160307120682,
2733,Jilted John - Single Version,41,175400,0.35100000000000003,0.883,0.0562,Jilted John,True Love Stories,jilted-john,33.818836922605776,pop
2734,Is She Really Going Out With Him?,16,215066,0.8740000000000001,0.318,0.0454,Joe Jackson,Look Sharp! (Remastered),joe-jackson,40.055479219823475,alternative
2735,New Rose,50,162240,0.19,0.964,0.101,The Damned,Damned Damned Damned (30th Anniversary Expanded Edition),the-damned,29.253488622816242,alternative
2736,Sex & Drugs & Rock & Roll,47,187573,0.835,0.711,0.0417,Ian Dury,New Boots And Panties (Deluxe Edition),ian-dury,45.309965641108164,alternative
2737,10:15 Saturday Night,37,223773,0.6559999999999999,0.279,0.13,The Cure,Three Imaginary Boys,the-cure,32.691376996260985,alternative
2738,Alternative Ulster,52,163880,0.439,0.971,0.177,Stiff Little Fingers,Inflammable Material,stiff-little-fingers,36.10430478321398,rock
2739,Silver Machine - Original Single Version;Live At The Roundhouse London; 1996 Remastered Version,51,279973,0.31,0.8740000000000001,0.152,Hawkwind,In Search Of Space,hawkwind,51.79427664298472,metal
2740,Cherry Bomb,67,138706,0.4920000000000001,0.835,0.0769,The Runaways,The Runaways,the-runaways,28.759417758187777,alternative
2741,Personality Crisis,15,221506,0.429,0.914,0.0505,New York Dolls,New York Dolls,new-york-dolls,46.48099604849307,metal
2742,Ooh La La - 2015 Remastered Version,68,214960,0.603,0.494,0.0301,Faces,The Best Of Faces: Good Boys When They're Asleep,faces,36.84496936761826,electronic
2743,Rock & Roll - 2015 Remastered Full Length Version,43,283000,0.494,0.735,0.0345,The Velvet Underground,Loaded (Remastered),the-velvet-underground,54.34407953638152,rock
2744,Top Of The Pops,40,175640,0.417,0.586,0.0399,The Rezillos,Can't Stand The Rezillos: The [Almost] Complete Rezillos,the-rezillos,27.525694169925732,rock
2745,Don't Dictate - Demo,33,176226,0.46,0.765,0.179,Penetration,Moving Targets,penetration,33.730283480388564,rock
2746,Mind Your Own Business,34,193373,0.871,0.61,0.239,Delta 5,Mind Your Own Business,delta-5,44.74709152527543,hip-hop
2747,The Sound Of The Suburbs,40,233200,0.399,0.747,0.0741,The Members,Sound Of The Suburbs - A Collection Of The Members Finest Moments,the-members,41.75678779517163,alternative
2748,Back Of My Hand,31,195133,0.49,0.83,0.0512,Jags,The Best Of,jags,40.24561529603489,
2749,Love Her Madly,66,198466,0.564,0.5870000000000001,0.0316,The Doors,L.A. Woman,the-doors,35.692367763578325,electronic
2750,2-4-6-8 Motorway,50,197933,0.672,0.706,0.0779,Tom Robinson Band,Power In The Darkness,tom-robinson-band,42.61684976305021,rock
2751,Human Fly,54,136426,0.531,0.8490000000000001,0.111,The Cramps,Off The Bone,the-cramps,29.4164425812762,alternative
2752,Venus,51,229026,0.55,0.631,0.0385,Television,Marquee Moon,television,42.26185975509719,rock
2753,Fiery Jack - Bonus Track,33,283946,0.7040000000000001,0.917,0.122,The Fall,Dragnet,the-fall,71.91718647706517,metal
2754,Gary Gilmore's Eyes,38,136959,0.421,0.598,0.0487,The Adverts,Crossing The Red Sea,the-adverts,21.80613413248876,rock
2755,Shot By Both Sides - Remastered,36,244320,0.324,0.967,0.0774,Magazine,Real Life,magazine,49.28323195455064,alternative
2756,Dream Baby Dream,52,384906,0.688,0.716,0.032,Suicide,The Second Album + The First Rehearsal Tapes,suicide,84.43756634672324,hip-hop
2757,Dream Baby Dream,52,384906,0.688,0.716,0.032,Bruce Springsteen,Dream Baby Dream,bruce-springsteen,84.43756634672324,rock
2758,Free Money,43,232040,0.343,0.718,0.0918,Patti Smith,Horses (Legacy Edition),patti-smith,38.46734030302699,alternative
2759,My Way - 1993 Remastered Version,42,244813,0.236,0.823,0.0863,Sid Vicious,Playlist: New Wave,sid-vicious,40.508331445339046,alternative
2760,Search and Destroy - Iggy Pop Mix,55,208133,0.235,0.977,0.107,The Stooges,Raw Power,the-stooges,39.414632606728965,rock
2761,Blank Generation,3,162075,0.44,0.85,0.165,Richard Hell,Blank Generation,richard-hell,32.667782796804424,undefined
2762,I Love The Sound Of Breaking Glass,37,194920,0.7120000000000001,0.62,0.0334,Nick Lowe,Jesus of Cool (Reissue),nick-lowe,40.5671545243895,country
2763,(I Married a) Monster from Outer Space,31,211560,0.562,0.545,0.0487,John Cooper Clarke,Disguise In Love,john-cooper-clarke,36.59275416439457,alternative
2764,One Of These Things First,17,290733,0.607,0.378,0.0363,Nick Drake,Bryter Layter,nick-drake,44.74499655473595,rock
2765,Outdoor Miner - 2006 Remastered Version,1,104506,0.568,0.636,0.0297,Wire,Chairs Missing,wire,19.659914782448375,alternative
2766,I'm Stranded,36,212826,0.35200000000000004,0.727,0.0352,The Saints,(I'm) Stranded,the-saints,35.88062886615657,alternative
2767,Alison,11,204000,0.564,0.317,0.0473,Elvis Costello,The Best Of The First 10 Years,elvis-costello,28.08148010418603,alternative
2768,Alison,11,204000,0.564,0.317,0.0473,Slowdive,Souvlaki,slowdive,28.08148010418603,alternative
2769,Born to Lose,43,184120,0.395,0.892,0.0537,Johnny Thunders & The Heartbreakers,L.A.M.F. - The Lost '77 Mixes,johnny-thunders-and-the-heartbreakers,37.02486058789798,rock
2770,Roadrunner,61,246440,0.462,0.84,0.0346,The Modern Lovers,The Modern Lovers,the-modern-lovers,50.13443248454318,rock
2771,I'll Come Running - 2004 Digital Remaster,41,229784,0.589,0.488,0.0322,Brian Eno,Another Green World,brian-eno,38.66779498413304,alternative
2772,Warm Leatherette,31,203506,0.484,0.425,0.28800000000000003,The Normal,Warm Leatherette,the-normal,28.903805102740744,alternative
2773,No Side to Fall In,34,109666,0.434,0.614,0.0525,The Raincoats,The Raincoats,the-raincoats,17.95755497188321,undefined
2774,Feelin' Alright With The Crew,31,214093,0.532,0.675,0.0606,999,Separates,999,40.37603393077285,alternative
2775,I Want More,38,214226,0.807,0.602,0.054000000000000006,CAN,Flow Motion (Remastered),can,47.162529589427656,alternative
2776,My Sex,1,182653,0.573,0.304,0.0309,Ultravox,Ultravox! (Remastered & Expanded),ultravox,25.028816938511802,electronic
2777,Close To Me,67,203266,0.7240000000000001,0.523,0.116,The Cure,The Head On The Door,the-cure,39.604552748476976,alternative
2778,This Charming Man - 2011 Remastered Version,72,162920,0.611,0.846,0.0436,The Smiths,The Smiths,the-smiths,37.08923468263727,alternative
2779,Town Called Malice,16,173320,0.542,0.91,0.0873,The Jam,The Gift (Remastered Version),the-jam,39.321422042502526,rock
2780,Enjoy the Silence - 2006 - Remaster,13,257927,0.659,0.75,0.0266,Depeche Mode,The Best Of Depeche Mode Volume One,depeche-mode,56.78344257658877,alternative
2781,Smalltown Boy,24,303306,0.679,0.564,0.0267,Bronski Beat,The Age Of Consent,bronski-beat,58.90688380944643,electronic
2782,Modern Love - 1999 Remastered Version,66,288466,0.315,0.889,0.041,David Bowie,Let's Dance,david-bowie,54.26690312167485,alternative
2783,It's My Life - 1997 Remastered Version,67,232400,0.627,0.802,0.0348,Talk Talk,It's My Life,talk-talk,51.88983279922627,alternative
2784,Mad World,25,215400,0.6459999999999999,0.902,0.0455,Tears For Fears,The Hurting,tears-for-fears,52.09914235581063,alternative
2785,Mad World,25,215400,0.6459999999999999,0.902,0.0455,Young Guns,Mad World,young-guns,52.09914235581063,hip-hop
2786,Spellbound,16,197013,0.415,0.853,0.038,Siouxsie and the Banshees,Juju (Remastered & Expanded),siouxsie-and-the-banshees,39.03265172833507,rock
2787,Echo Beach,58,219866,0.54,0.746,0.045,Martha and the Muffins,Metro Music,martha-and-the-muffins,44.17870311198749,metal
2788,The Cutter,53,232746,0.471,0.955,0.121,Echo & the Bunnymen,Porcupine,echo-and-the-bunnymen,51.857988872031484,alternative
2789,Duchess,48,149426,0.522,0.695,0.0393,The Stranglers,IV,the-stranglers,28.413888242196595,rock
2790,"Rise - 12"" Version",37,365480,0.485,0.7170000000000001,0.0309,Public Image Ltd.,Rise: The Collection,public-image-ltd,68.64074723949193,alternative
2791,Pull Up To The Bumper,40,282600,0.851,0.872,0.0861,Grace Jones,20th Century Masters: The Millennium Collection: Best Of Grace Jones,grace-jones,76.08014887290646,electronic
2792,Don't Go - 2008 Remaster,54,176026,0.816,0.457,0.0439,Yazoo,Essential: Eighties,yazoo,35.01217920372994,hip-hop
2793,Ghost Town,61,219306,0.665,0.7659999999999999,0.0505,The Specials,"Stereo-Typical: A's, B's & Rarities",the-specials,49.03476138616801,rock
2794,Ghost Town,61,219306,0.665,0.7659999999999999,0.0505,Kanye West,ye,kanye-west,49.03476138616801,hip-hop
2795,Waterfall - Remastered,63,278826,0.491,0.6859999999999999,0.0289,The Stone Roses,The Stone Roses,the-stone-roses,51.27712297795813,alternative
2796,A New England,53,107949,0.5770000000000001,0.544,0.0311,Billy Bragg,Life's a Riot With Spy vs. Spy,billy-bragg,18.907676142054253,alternative
2797,Totally Wired,50,205373,0.4270000000000001,0.867,0.219,The Fall,Grotesque (After the Gramme) [Expanded Edition],the-fall,41.523269516522426,metal
2798,Happy Hour,50,142093,0.535,0.858,0.0453,The Housemartins,Now That's What I Call Quite Good,the-housemartins,30.92699462038815,pop
2799,Everyday Is Like Sunday - 2011 Remastered Version,60,215266,0.6,0.8690000000000001,0.0302,Morrissey,Viva Hate [2011 - Remaster] (2011 Remastered Version),morrissey,49.40957924029194,alternative
2800,Crash,52,152200,0.369,0.54,0.0321,The Primitives,Best Of,the-primitives,21.61685226301505,alternative
2801,Crash,52,152200,0.369,0.54,0.0321,Burak Yeter,Crash,burak-yeter,21.61685226301505,electronic
2802,Blister In The Sun,12,144946,0.725,0.5579999999999999,0.125,Violent Femmes,Violent Femmes: Deluxe Edition,violent-femmes,29.056734827166494,alternative
2803,Our Lips Are Sealed,51,171506,0.72,0.677,0.0351,Fun Boy Three,Waiting,fun-boy-three,37.43601761850224,rock
2804,Fade To Grey,46,229293,0.581,0.456,0.04,Visage,The Damned Don't Cry,visage,37.152108954717825,electronic
2805,N.I.T.A.,42,211320,0.5720000000000001,0.391,0.0332,Young Marble Giants,Colossal Youth,young-marble-giants,31.796609110184384,pop
2806,Pretty in Pink,53,238106,0.386,0.916,0.0741,The Psychedelic Furs,Talk Talk Talk,the-psychedelic-furs,48.43900820144717,alternative
2807,Love Action (I Believe In Love),54,301826,0.7020000000000001,0.588,0.0321,The Human League,Dare!,the-human-league,60.8359476194866,rock
2808,Mirror in the Bathroom,8,189666,0.633,0.637,0.0464,The Beat,I Just Can't Stop It [Deluxe Edition],the-beat,37.63631761428355,
2809,You'll Always Find Me In The Kitchen At Parties,46,186626,0.5920000000000001,0.495,0.0402,Jona Lewie,On The Other Hand There's A Fist,jona-lewie,31.69681395105382,alternative
2810,World Shut Your Mouth,44,215000,0.642,0.82,0.0619,Julian Cope,Saint Julian (Expanded Edition),julian-cope,49.11337184320845,alternative
2811,Just Like Honey,63,182493,0.341,0.552,0.0423,The Jesus and Mary Chain,Psychocandy (Expanded Version),the-jesus-and-mary-chain,25.46311833114847,alternative
2812,Electricity - 2003 Digital Remaster,55,219066,0.47,0.909,0.0339,Orchestral Manoeuvres In The Dark,Orchestral Manoeuvres In The Dark,orchestral-manoeuvres-in-the-dark,47.20121342043628,
2813,Golden Brown,67,206760,0.562,0.383,0.0304,The Stranglers,La Folie,the-stranglers,30.528976936261838,rock
2814,Generals And Majors - 2001 Remaster,46,244506,0.61,0.895,0.0289,XTC,Black Sea,xtc,57.496305520703615,alternative
2815,Walls Come Tumbling Down,15,204333,0.424,0.939,0.0563,The Style Council,Our Favourite Shop (Deluxe Edition),the-style-council,43.515931650961164,alternative
2816,Messages,47,286866,0.608,0.7040000000000001,0.0327,Orchestral Manoeuvres In The Dark,The OMD Singles,orchestral-manoeuvres-in-the-dark,58.80670303073863,
2817,"Sorry For Laughing - Postcard 7"" version",39,179706,0.406,0.917,0.0467,Josef K,Entomology,josef-k,37.14807729266307,alternative
2818,Wishing (If I Had a Photograph of You),56,330426,0.507,0.8029999999999999,0.0388,A Flock Of Seagulls,Playlist: The Very Best of A Flock of Seagulls,a-flock-of-seagulls,67.63312078423897,rock
2819,This Is The Day,58,297066,0.56,0.875,0.0518,The The,London Town 1983-1993,the-the,66.6068305289457,alternative
2820,I Melt With You,58,235933,0.53,0.647,0.0327,Modern English,Pillow Lips,modern-english,43.388943124237315,alternative
2821,Birthday,6,238626,0.35,0.519,0.0407,The Sugarcubes,Life's Too Good,the-sugarcubes,32.400480930736904,undefined
